01/01/2021,Jackson,Georgia,13157,5746,73
01/01/2021,Jasper,Georgia,13159,843,9
01/01/2021,Jeff Davis,Georgia,13161,1259,35
01/01/2021,Jefferson,Georgia,13163,1323,40
01/01/2021,Jenkins,Georgia,13165,567,34
01/01/2021,Johnson,Georgia,13167,747,34
01/01/2021,Jones,Georgia,13169,1186,24
01/01/2021,Lamar,Georgia,13171,1201,32
01/01/2021,Lanier,Georgia,13173,532,10
01/01/2021,Laurens,Georgia,13175,3845,122
01/01/2021,Lee,Georgia,13177,1574,33
01/01/2021,Liberty,Georgia,13179,1953,31
01/01/2021,Lincoln,Georgia,13181,441,11
01/01/2021,Long,Georgia,13183,517,5
01/01/2021,Lowndes,Georgia,13185,8771,136
01/01/2021,Lumpkin,Georgia,13187,1984,23
01/01/2021,Macon,Georgia,13193,469,16
01/01/2021,Madison,Georgia,13195,1885,24
01/01/2021,Marion,Georgia,13197,314,10
01/01/2021,McDuffie,Georgia,13189,1370,26
01/01/2021,McIntosh,Georgia,13191,515,10
01/01/2021,Meriwether,Georgia,13199,1119,20
01/01/2021,Miller,Georgia,13201,553,3
01/01/2021,Mitchell,Georgia,13205,1385,52
01/01/2021,Monroe,Georgia,13207,1626,64
01/01/2021,Montgomery,Georgia,13209,629,10
01/01/2021,Morgan,Georgia,13211,1184,10
01/01/2021,Murray,Georgia,13213,3076,42
01/01/2021,Muscogee,Georgia,13215,9907,209
01/01/2021,Newton,Georgia,13217,6012,127
01/01/2021,Oconee,Georgia,13219,2377,42
01/01/2021,Oglethorpe,Georgia,13221,905,14
01/01/2021,Paulding,Georgia,13223,8730,111
01/01/2021,Peach,Georgia,13225,1554,33
01/01/2021,Pickens,Georgia,13227,1890,20
01/01/2021,Pierce,Georgia,13229,1674,33
01/01/2021,Pike,Georgia,13231,1355,21
01/01/2021,Polk,Georgia,13233,3496,46
01/01/2021,Pulaski,Georgia,13235,609,30
01/01/2021,Putnam,Georgia,13237,1374,31
01/01/2021,Quitman,Georgia,13239,100,1
01/01/2021,Rabun,Georgia,13241,1154,17
01/01/2021,Randolph,Georgia,13243,427,31
01/01/2021,Richmond,Georgia,13245,15055,253
01/01/2021,Rockdale,Georgia,13247,4073,81
01/01/2021,Schley,Georgia,13249,236,2
01/01/2021,Screven,Georgia,13251,595,15
01/01/2021,Seminole,Georgia,13253,688,12
01/01/2021,Spalding,Georgia,13255,3775,98
01/01/2021,Stephens,Georgia,13257,2283,50
01/01/2021,Stewart,Georgia,13259,687,17
01/01/2021,Sumter,Georgia,13261,1738,74
01/01/2021,Talbot,Georgia,13263,296,9
01/01/2021,Taliaferro,Georgia,13265,54,0
01/01/2021,Tattnall,Georgia,13267,1525,36
01/01/2021,Taylor,Georgia,13269,545,14
01/01/2021,Telfair,Georgia,13271,823,39
01/01/2021,Terrell,Georgia,13273,577,35
01/01/2021,Thomas,Georgia,13275,2860,85
01/01/2021,Tift,Georgia,13277,3665,81
01/01/2021,Toombs,Georgia,13279,2383,70
01/01/2021,Towns,Georgia,13281,819,37
01/01/2021,Treutlen,Georgia,13283,511,15
01/01/2021,Troup,Georgia,13285,5058,128
01/01/2021,Turner,Georgia,13287,672,25
01/01/2021,Twiggs,Georgia,13289,428,19
01/01/2021,Union,Georgia,13291,1467,42
01/01/2021,Unknown,Georgia,,3687,6
01/01/2021,Upson,Georgia,13293,2269,82
01/01/2021,Walker,Georgia,13295,4195,59
01/01/2021,Walton,Georgia,13297,5778,92
01/01/2021,Ware,Georgia,13299,3313,83
01/01/2021,Warren,Georgia,13301,287,9
01/01/2021,Washington,Georgia,13303,1456,46
01/01/2021,Wayne,Georgia,13305,2151,49
01/01/2021,Webster,Georgia,13307,89,2
01/01/2021,Wheeler,Georgia,13309,492,19
01/01/2021,White,Georgia,13311,2187,37
01/01/2021,Whitfield,Georgia,13313,11988,126
01/01/2021,Wilcox,Georgia,13315,595,35
01/01/2021,Wilkes,Georgia,13317,639,10
01/01/2021,Wilkinson,Georgia,13319,641,18
01/01/2021,Worth,Georgia,13321,1165,40
01/01/2021,Adams,Mississippi,28001,1807,58
01/01/2021,Alcorn,Mississippi,28003,2235,40
01/01/2021,Amite,Mississippi,28005,869,23
01/01/2021,Attala,Mississippi,28007,1751,51
01/01/2021,Benton,Mississippi,28009,683,21
01/01/2021,Bolivar,Mississippi,28011,3450,95
01/01/2021,Calhoun,Mississippi,28013,1184,17
01/01/2021,Carroll,Mississippi,28015,936,18
01/01/2021,Chickasaw,Mississippi,28017,1607,37
01/01/2021,Choctaw,Mississippi,28019,526,10
01/01/2021,Claiborne,Mississippi,28021,723,20
01/01/2021,Clarke,Mississippi,28023,1206,58
01/01/2021,Clay,Mississippi,28025,1349,30
01/01/2021,Coahoma,Mississippi,28027,1971,52
01/01/2021,Copiah,Mississippi,28029,2195,45
01/01/2021,Covington,Mississippi,28031,1858,67
01/01/2021,DeSoto,Mississippi,28033,14885,139
01/01/2021,Forrest,Mississippi,28035,5292,102
01/01/2021,Franklin,Mississippi,28037,596,9
01/01/2021,George,Mississippi,28039,1740,35
01/01/2021,Greene,Mississippi,28041,996,25
01/01/2021,Grenada,Mississippi,28043,1978,62
01/01/2021,Hancock,Mississippi,28045,2074,55
01/01/2021,Harrison,Mississippi,28047,10843,157
01/01/2021,Hinds,Mississippi,28049,14118,272
01/01/2021,Holmes,Mississippi,28051,1596,65
01/01/2021,Humphreys,Mississippi,28053,739,22
01/01/2021,Issaquena,Mississippi,28055,152,4
01/01/2021,Itawamba,Mississippi,28057,2322,51
01/01/2021,Jackson,Mississippi,28059,8820,159
01/01/2021,Jasper,Mississippi,28061,1467,25
01/01/2021,Jefferson,Mississippi,28063,467,14
01/01/2021,Jefferson Davis,Mississippi,28065,766,24
01/01/2021,Jones,Mississippi,28067,5288,97
01/01/2021,Kemper,Mississippi,28069,666,19
01/01/2021,Lafayette,Mississippi,28071,4289,84
01/01/2021,Lamar,Mississippi,28073,4162,60
01/01/2021,Lauderdale,Mississippi,28075,4992,171
